Chr	Start	End	Value
1D	376000000	386000000	0.13448275862068967
1D	377000000	387000000	0.08076923076923079
1D	378000000	388000000	0.010714285714285714
1D	379000000	389000000	0.008823529411764704
1D	380000000	390000000	0.008108108108108105
1D	381000000	391000000	0.0
1D	382000000	392000000	0.004615384615384615
1D	383000000	393000000	0.011395348837209296
1D	384000000	394000000	0.013999999999999999
1D	385000000	395000000	0.023800000000000005
1D	386000000	396000000	0.031063829787234046
1D	387000000	397000000	0.036399999999999995
1D	388000000	398000000	0.045416666666666654
1D	389000000	399000000	0.05326086956521739
1D	390000000	400000000	0.05723404255319149
1D	391000000	401000000	0.059782608695652176
1D	392000000	402000000	0.06404761904761905
1D	393000000	403000000	0.06227272727272728
1D	394000000	404000000	0.0617391304347826
1D	395000000	405000000	0.06
1D	396000000	406000000	0.05634146341463415
1D	397000000	407000000	0.05378378378378378
1D	398000000	408000000	0.04657142857142857
1D	399000000	409000000	0.041212121212121214
1D	400000000	410000000	0.033939393939393936
1D	401000000	411000000	0.03212121212121212
1D	402000000	412000000	0.030322580645161294
1D	403000000	413000000	0.022307692307692313
1D	404000000	414000000	0.014782608695652172
1D	405000000	415000000	0.012727272727272724
1D	406000000	416000000	0.001999999999999999
1D	407000000	417000000	0.0
1D	408000000	418000000	0.0
1D	409000000	419000000	0.0
1D	410000000	420000000	0.0
1D	411000000	421000000	0.0
1D	412000000	422000000	0.0
1D	413000000	423000000	0.0
1D	414000000	424000000	0.0
1D	415000000	425000000	0.0
1D	416000000	426000000	0.0
1D	417000000	427000000	0.0
1D	418000000	428000000	0.0
1D	419000000	429000000	0.0
1D	420000000	430000000	0.0
1D	421000000	431000000	0.0
1D	422000000	432000000	0.0
1D	423000000	433000000	0.0
1D	424000000	434000000	0.0
1D	425000000	435000000	0.0
1D	426000000	436000000	0.0
1D	427000000	437000000	0.0
1D	428000000	438000000	0.0
1D	429000000	439000000	0.0
1D	430000000	440000000	0.0
1D	431000000	441000000	0.0
1D	432000000	442000000	0.0
1D	433000000	443000000	0.0
1D	434000000	444000000	0.0
1D	435000000	445000000	0.0
1D	436000000	446000000	0.0
1D	437000000	447000000	0.0048000000000000004
1D	438000000	448000000	0.015555555555555562
1D	439000000	449000000	0.023749999999999983
1D	440000000	450000000	0.026521739130434787
1D	441000000	451000000	0.029999999999999992
1D	442000000	452000000	0.035555555555555556
1D	443000000	453000000	0.04181818181818182
1D	444000000	454000000	0.046153846153846156
1D	445000000	455000000	0.05056603773584905
1D	446000000	456000000	0.056470588235294106
1D	447000000	457000000	0.05320754716981132
1D	448000000	458000000	0.04653061224489796
1D	449000000	459000000	0.04745098039215686
1D	450000000	460000000	0.051555555555555556
1D	451000000	461000000	0.06040816326530612
1D	452000000	462000000	0.08851851851851848
1D	453000000	463000000	0.1267857142857143
1D	454000000	464000000	0.16742424242424248
1D	455000000	465000000	0.2017391304347826
1D	456000000	466000000	0.22774647887323943
1D	457000000	467000000	0.2433333333333333
1D	458000000	468000000	0.25472222222222224
1D	459000000	469000000	0.28507692307692306
1D	460000000	470000000	0.3254838709677419
1D	461000000	471000000	0.3306779661016949
1D	462000000	472000000	0.30389830508474575
1D	463000000	473000000	0.2958490566037736
1D	464000000	474000000	0.27454545454545454
1D	465000000	475000000	0.1941304347826087
1D	466000000	476000000	0.162
1D	467000000	477000000	0.14200000000000002
1D	468000000	478000000	0.10174999999999997
1D	469000000	479000000	0.07558139534883722
1D	470000000	480000000	0.028571428571428567
1D	471000000	481000000	0.02448979591836736
1D	472000000	482000000	0.01799999999999999
1D	473000000	483000000	0.008653846153846144
1D	474000000	484000000	0.008070175438596483
1D	475000000	485000000	0.009387755102040816
1D	476000000	486000000	0.00836363636363637
1D	477000000	487000000	0.007540983606557375
1D	478000000	488000000	0.006764705882352938
1D	479000000	489000000	0.007301587301587297
1D	480000000	490000000	0.0076666666666666715
1D	481000000	491000000	0.00884615384615385
1D	482000000	492000000	0.009787234042553185
1D	483000000	493000000	0.009583333333333336
1D	484000000	494000000	0.0
1D	485000000	495000000	0.0
1D	486000000	496000000	0.05
1D	487000000	497000000	0.20313725490196077
1D	488000000	498000000	0.5130769230769231
1D	489000000	499000000	0.561111111111111
1D	490000000	500000000	0.5890277777777776
1D	491000000	501000000	0.5951282051282051
1D	492000000	502000000	0.6151282051282052
1D	493000000	503000000	0.655657894736842
1D	494000000	504000000	0.7134246575342466
1D	495000000	505000000	0.7398591549295775
1D	496000000	506000000	0.7031506849315067
1D	497000000	507000000	0.6451470588235293
1D	498000000	508000000	0.4720338983050847
1D	499000000	509000000	0.3741509433962265
1D	500000000	510000000	0.2931818181818182
1D	501000000	511000000	0.26155555555555554
1D	502000000	512000000	0.2539583333333333
1D	503000000	513000000	0.24639999999999998
1D	504000000	514000000	0.245
1D	505000000	515000000	0.25264150943396224
1D	506000000	516000000	0.2797826086956522
1D	507000000	517000000	0.31685185185185183
1D	508000000	518000000	0.3373333333333333
1D	509000000	519000000	0.35825396825396827
1D	510000000	520000000	0.36484848484848487
1D	511000000	521000000	0.3755223880597015
1D	512000000	522000000	0.38
1D	513000000	523000000	0.3723943661971831
1D	514000000	524000000	0.37140625
1D	515000000	525000000	0.37783333333333335
1D	516000000	526000000	0.37741379310344825
1D	517000000	527000000	0.37148936170212765
1D	518000000	528000000	0.35404761904761906
1D	519000000	529000000	0.33837837837837836
1D	520000000	530000000	0.3217647058823529
1D	521000000	531000000	0.20051282051282057
1D	522000000	532000000	0.2259523809523809
1D	523000000	533000000	0.27809523809523806
1D	524000000	534000000	0.39107142857142857
1D	525000000	535000000	0.4254838709677421
1D	526000000	536000000	0.4585714285714284
1D	527000000	537000000	0.49207792207792195
1D	528000000	538000000	0.5417647058823528
1D	529000000	539000000	0.5585714285714285
1D	530000000	540000000	0.571888888888889
1D	531000000	541000000	0.6640476190476191
1D	532000000	542000000	0.709
1D	533000000	543000000	0.7211538461538461
1D	534000000	544000000	0.7581944444444444
1D	535000000	545000000	0.8048809523809524
1D	536000000	546000000	0.828433734939759
1D	537000000	547000000	0.8438461538461538
1D	538000000	548000000	0.8765753424657533
1D	539000000	549000000	0.8961842105263159
1D	540000000	550000000	0.957764705882353
1D	541000000	551000000	1.0138636363636364
1D	542000000	552000000	1.0636363636363637
1D	543000000	553000000	1.1368181818181817
1D	544000000	554000000	1.1708433734939758
1D	545000000	555000000	1.2731506849315068
1D	546000000	556000000	1.3326760563380282
1D	547000000	557000000	1.4116
1D	548000000	558000000	1.540875
1D	549000000	559000000	1.6028395061728395
1D	550000000	560000000	1.7438571428571428
1D	551000000	561000000	1.8798591549295773
1D	552000000	562000000	1.9825757575757574
1D	553000000	563000000	1.9666176470588235
1D	554000000	564000000	1.9694520547945205
1D	555000000	565000000	1.9993150684931507
1D	556000000	566000000	2.0290140845070423
1D	557000000	567000000	2.0985714285714283
1D	558000000	568000000	2.116417910447761
1D	559000000	569000000	2.128142857142857
1D	560000000	570000000	2.0705714285714287
1D	561000000	571000000	2.108615384615385
1D	562000000	572000000	2.6114084507042254
1D	563000000	573000000	2.470428571428571
1D	564000000	574000000	2.183194444444444
1D	565000000	575000000	1.8900000000000003
1D	566000000	576000000	1.6275903614457836
1D	567000000	577000000	1.2746913580246926
1D	568000000	578000000	1.144999999999999
1D	569000000	579000000	0.9308235294117636
1D	570000000	580000000	0.8488372093023264
1D	571000000	581000000	0.6892682926829279
1D	572000000	582000000	0.0
1D	573000000	583000000	0.0
1D	574000000	584000000	0.08963855421686735
1D	575000000	585000000	0.2174025974025977
1D	576000000	586000000	0.32347826086956527
1D	577000000	587000000	0.49406250000000046
1D	578000000	588000000	0.5813793103448274
1D	579000000	589000000	0.7023529411764702
1D	580000000	590000000	0.9291999999999999
1D	581000000	591000000	1.0116666666666665
1D	582000000	592000000	1.4665217391304346
1D	583000000	593000000	1.8672727272727272
1D	584000000	594000000	1.97609756097561
2A	0	10000000	0.0
2A	1000000	11000000	0.0
2A	2000000	12000000	0.0
2A	3000000	13000000	0.0
2A	4000000	14000000	0.0
2A	5000000	15000000	0.0
2A	6000000	16000000	0.0
2A	7000000	17000000	0.0
2A	8000000	18000000	0.0
2A	9000000	19000000	0.0
2A	10000000	20000000	0.0
2A	11000000	21000000	0.0
2A	12000000	22000000	0.0
2A	13000000	23000000	0.0
2A	14000000	24000000	0.009672131147540978
2A	15000000	25000000	0.08704918032786883
2A	16000000	26000000	0.14159999999999995
2A	17000000	27000000	0.20729729729729732
2A	18000000	28000000	0.38289473684210534
2A	19000000	29000000	0.47558823529411753
2A	20000000	30000000	0.6471428571428571
2A	21000000	31000000	0.7373333333333334
2A	22000000	32000000	0.7567346938775511
2A	23000000	33000000	0.7880701754385965
2A	24000000	34000000	0.8127868852459017
2A	25000000	35000000	0.8639655172413793
2A	26000000	36000000	0.8877586206896553
2A	27000000	37000000	0.9143939393939394
2A	28000000	38000000	0.9312698412698414
2A	29000000	39000000	0.9717391304347827
2A	30000000	40000000	1.0050000000000001
2A	31000000	41000000	1.0530188679245283
2A	32000000	42000000	1.079591836734694
2A	33000000	43000000	0.9387500000000001
2A	34000000	44000000	0.8791304347826087
2A	35000000	45000000	0.8423809523809526
2A	36000000	46000000	0.8070731707317075
2A	37000000	47000000	0.718235294117647
2A	38000000	48000000	0.6226470588235293
2A	39000000	49000000	0.4232258064516129
2A	40000000	50000000	0.33655172413793105
2A	41000000	51000000	0.3059375
2A	42000000	52000000	0.4085714285714286
2A	43000000	53000000	0.5352380952380952
2A	44000000	54000000	0.625
2A	45000000	55000000	0.6845833333333333
2A	46000000	56000000	0.75
2A	47000000	57000000	0.771
2A	48000000	58000000	0.8272727272727273
2A	49000000	59000000	0.9068852459016393
2A	50000000	60000000	0.9147619047619047
2A	51000000	61000000	0.9572881355932203
2A	52000000	62000000	0.9535714285714286
2A	53000000	63000000	0.9323214285714285
2A	54000000	64000000	0.851
2A	55000000	65000000	0.8274545454545454
2A	56000000	66000000	0.6816129032258066
2A	57000000	67000000	0.6364705882352939
2A	58000000	68000000	0.5768852459016393
2A	59000000	69000000	0.43854545454545446
2A	60000000	70000000	0.3946428571428572
2A	61000000	71000000	0.34328358208955223
2A	62000000	72000000	0.2892307692307692
2A	63000000	73000000	0.24758064516129036
2A	64000000	74000000	0.20548387096774193
2A	65000000	75000000	0.20985915492957746
2A	66000000	76000000	0.2034920634920635
2A	67000000	77000000	0.19140350877192983
2A	68000000	78000000	0.18870967741935485
2A	69000000	79000000	0.19460317460317458
2A	70000000	80000000	0.20205882352941176
2A	71000000	81000000	0.22030303030303028
2A	72000000	82000000	0.22852941176470587
2A	73000000	83000000	0.23130434782608697
2A	74000000	84000000	0.22876923076923078
2A	75000000	85000000	0.22229508196721312
2A	76000000	86000000	0.21966101694915255
2A	77000000	87000000	0.2153968253968254
2A	78000000	88000000	0.21688524590163932
2A	79000000	89000000	0.21338709677419354
2A	80000000	90000000	0.20293103448275862
2A	81000000	91000000	0.1924561403508772
2A	82000000	92000000	0.18142857142857144
2A	83000000	93000000	0.17914893617021277
2A	84000000	94000000	0.1731818181818182
2A	85000000	95000000	0.1574418604651163
2A	86000000	96000000	0.15
2A	87000000	97000000	0.13452380952380955
2A	88000000	98000000	0.11864864864864866
2A	89000000	99000000	0.09205882352941178
2A	90000000	100000000	0.07147058823529412
2A	91000000	101000000	0.02172413793103448
2A	92000000	102000000	0.014999999999999989
2A	93000000	103000000	0.0
2A	94000000	104000000	0.0
2A	95000000	105000000	0.0
2A	96000000	106000000	0.0
2A	97000000	107000000	0.0
2A	98000000	108000000	0.0
2A	99000000	109000000	0.0
2A	100000000	110000000	0.0
2A	101000000	111000000	0.0
2A	102000000	112000000	0.0
2A	103000000	113000000	0.0
2A	104000000	114000000	0.0
2A	105000000	115000000	0.0
2A	106000000	116000000	0.0
2A	107000000	117000000	0.0
2A	108000000	118000000	0.0
2A	109000000	119000000	0.0
2A	110000000	120000000	0.0
2A	111000000	121000000	0.0
2A	112000000	122000000	0.0
2A	113000000	123000000	0.0
2A	114000000	124000000	6.382978723404258E-4
2A	115000000	125000000	0.001489361702127661
2A	116000000	126000000	0.0027272727272727275
2A	117000000	127000000	0.0038095238095238104
2A	118000000	128000000	0.00475
2A	119000000	129000000	0.005526315789473684
2A	120000000	130000000	0.006666666666666666
2A	121000000	131000000	0.007714285714285715
2A	122000000	132000000	0.007941176470588236
2A	123000000	133000000	0.008181818181818182
2A	124000000	134000000	0.006486486486486485
2A	125000000	135000000	0.008888888888888889
2A	126000000	136000000	0.011470588235294116
2A	127000000	137000000	0.015714285714285715
2A	128000000	138000000	0.020999999999999998
2A	129000000	139000000	0.02372093023255814
2A	130000000	140000000	0.02475
2A	131000000	141000000	0.026315789473684216
2A	132000000	142000000	0.031
2A	133000000	143000000	0.03348837209302326
2A	134000000	144000000	0.04
2A	135000000	145000000	0.03166666666666666
2A	136000000	146000000	0.029787234042553193
2A	137000000	147000000	0.026086956521739122
2A	138000000	148000000	0.022
2A	139000000	149000000	0.01619047619047619
2A	140000000	150000000	0.01478260869565217
2A	141000000	151000000	0.013333333333333341
2A	142000000	152000000	0.009090909090909089
2A	143000000	153000000	0.0051282051282051265
2A	144000000	154000000	0.0
2A	145000000	155000000	0.0
2A	146000000	156000000	0.0013333333333333335
2A	147000000	157000000	0.004999999999999999
2A	148000000	158000000	0.00742857142857143
2A	149000000	159000000	0.012424242424242424
2A	150000000	160000000	0.01685714285714286
2A	151000000	161000000	0.02285714285714286
2A	152000000	162000000	0.029189189189189193
2A	153000000	163000000	0.05190476190476192
2A	154000000	164000000	0.06386363636363634
2A	155000000	165000000	0.0741860465116279
2A	156000000	166000000	0.09357142857142856
2A	157000000	167000000	0.1393478260869565
2A	158000000	168000000	0.15465116279069765
2A	159000000	169000000	0.1712820512820513
2A	160000000	170000000	0.19588235294117648
2A	161000000	171000000	0.20294117647058824
2A	162000000	172000000	0.18914285714285714
2A	163000000	173000000	0.1623529411764706
2A	164000000	174000000	0.13971428571428574
2A	165000000	175000000	0.1288571428571429
2A	166000000	176000000	0.1097058823529412
2A	167000000	177000000	0.040357142857142855
2A	168000000	178000000	0.028214285714285716
2A	169000000	179000000	0.02033333333333334
2A	170000000	180000000	0.013636363636363641
2A	171000000	181000000	0.0
2A	172000000	182000000	0.0
2A	173000000	183000000	0.0
2A	174000000	184000000	0.0
2A	175000000	185000000	0.0
2A	176000000	186000000	0.0
2A	177000000	187000000	0.0
2A	178000000	188000000	0.0
2A	179000000	189000000	0.0
2A	180000000	190000000	0.0
2A	181000000	191000000	0.0
2A	182000000	192000000	0.0
2A	183000000	193000000	0.0
2A	184000000	194000000	0.0
2A	185000000	195000000	0.0
2A	186000000	196000000	0.0
2A	187000000	197000000	0.0
2A	188000000	198000000	0.0
2A	189000000	199000000	0.0
2A	190000000	200000000	0.0
2A	191000000	201000000	0.0
2A	192000000	202000000	0.0
2A	193000000	203000000	0.0
2A	194000000	204000000	0.0
2A	195000000	205000000	0.0
2A	196000000	206000000	0.0
2A	197000000	207000000	0.0
2A	198000000	208000000	0.0
2A	199000000	209000000	0.0
2A	200000000	210000000	0.0
2A	201000000	211000000	0.0
2A	202000000	212000000	0.0
2A	203000000	213000000	0.0
2A	204000000	214000000	0.0
2A	205000000	215000000	0.0
2A	206000000	216000000	0.0
2A	207000000	217000000	0.0
2A	208000000	218000000	0.0
2A	209000000	219000000	0.0
2A	210000000	220000000	0.0
2A	211000000	221000000	0.0
2A	212000000	222000000	0.0
2A	213000000	223000000	0.0
2A	214000000	224000000	0.0
2A	215000000	225000000	0.0
2A	216000000	226000000	0.0
2A	217000000	227000000	0.0
2A	218000000	228000000	0.0
2A	219000000	229000000	0.0
2A	220000000	230000000	0.0
2A	221000000	231000000	0.0
2A	222000000	232000000	0.0
2A	223000000	233000000	0.0
2A	224000000	234000000	0.0
2A	225000000	235000000	0.0
2A	226000000	236000000	0.0
2A	227000000	237000000	0.0
2A	228000000	238000000	0.0
2A	229000000	239000000	0.0
2A	230000000	240000000	0.0
2A	231000000	241000000	0.0
2A	232000000	242000000	0.0
2A	233000000	243000000	0.0
2A	234000000	244000000	0.0
2A	235000000	245000000	0.0
2A	236000000	246000000	0.0
2A	237000000	247000000	0.0
2A	238000000	248000000	0.0
2A	239000000	249000000	0.0
2A	240000000	250000000	0.0
2A	241000000	251000000	0.0
2A	242000000	252000000	0.0
2A	243000000	253000000	0.0
2A	244000000	254000000	0.0
2A	245000000	255000000	0.0
2A	246000000	256000000	0.0
2A	247000000	257000000	0.0
2A	248000000	258000000	0.0
2A	249000000	259000000	0.0
2A	250000000	260000000	0.0
2A	251000000	261000000	0.0
2A	252000000	262000000	0.0
2A	253000000	263000000	0.0
2A	254000000	264000000	0.0
2A	255000000	265000000	0.0
2A	256000000	266000000	0.0
2A	257000000	267000000	0.0
2A	258000000	268000000	0.0
2A	259000000	269000000	0.0
2A	260000000	270000000	0.0
2A	261000000	271000000	0.0
2A	262000000	272000000	0.0
2A	263000000	273000000	0.0
2A	264000000	274000000	0.0
2A	265000000	275000000	0.0
2A	266000000	276000000	0.0
2A	267000000	277000000	0.0
2A	268000000	278000000	0.0
2A	269000000	279000000	0.0
2A	270000000	280000000	0.0
2A	271000000	281000000	0.0
2A	272000000	282000000	0.0
2A	273000000	283000000	0.0
2A	274000000	284000000	0.0
2A	275000000	285000000	0.0
2A	276000000	286000000	0.0
2A	277000000	287000000	0.0
2A	278000000	288000000	0.0
2A	279000000	289000000	0.0
2A	280000000	290000000	0.0
2A	281000000	291000000	0.0
2A	282000000	292000000	0.0
2A	283000000	293000000	0.0
2A	284000000	294000000	0.0
2A	285000000	295000000	0.0
2A	286000000	296000000	0.0
2A	287000000	297000000	0.0
2A	288000000	298000000	0.0
2A	289000000	299000000	0.0
2A	290000000	300000000	0.0
2A	291000000	301000000	0.0
2A	292000000	302000000	0.0
2A	293000000	303000000	0.0
2A	294000000	304000000	0.0
2A	295000000	305000000	0.0
2A	296000000	306000000	0.0
2A	297000000	307000000	0.0
2A	298000000	308000000	0.0
2A	299000000	309000000	0.0
2A	300000000	310000000	0.0
2A	301000000	311000000	0.0
2A	302000000	312000000	0.0
2A	303000000	313000000	0.0
2A	304000000	314000000	0.0
2A	305000000	315000000	0.0
2A	306000000	316000000	0.0
2A	307000000	317000000	0.0
2A	308000000	318000000	0.0
2A	309000000	319000000	0.0
2A	310000000	320000000	0.0
2A	311000000	321000000	0.0
2A	312000000	322000000	0.0
2A	313000000	323000000	0.0
2A	314000000	324000000	0.0
2A	315000000	325000000	0.0
2A	316000000	326000000	0.0
2A	317000000	327000000	0.0
2A	318000000	328000000	0.0
2A	319000000	329000000	0.0
2A	320000000	330000000	0.0
2A	321000000	331000000	0.0
2A	322000000	332000000	0.0
2A	323000000	333000000	0.0
2A	324000000	334000000	0.0
2A	325000000	335000000	0.0
2A	326000000	336000000	0.0
2A	327000000	337000000	0.0
2A	328000000	338000000	0.0
2A	329000000	339000000	0.0
2A	330000000	340000000	0.0
2A	331000000	341000000	0.0
2A	332000000	342000000	0.0
2A	333000000	343000000	0.0
2A	334000000	344000000	0.0
2A	335000000	345000000	0.0
2A	336000000	346000000	0.0
2A	337000000	347000000	0.0
2A	338000000	348000000	0.0
2A	339000000	349000000	0.0
2A	340000000	350000000	0.0
2A	341000000	351000000	0.0
2A	342000000	352000000	0.0
2A	343000000	353000000	0.0
2A	344000000	354000000	0.0
2A	345000000	355000000	0.0
2A	346000000	356000000	0.0
2A	347000000	357000000	0.0
2A	348000000	358000000	0.0
2A	349000000	359000000	0.0
2A	350000000	360000000	0.0
2A	351000000	361000000	0.0
2A	352000000	362000000	0.0
2A	353000000	363000000	0.0
2A	354000000	364000000	0.0
2A	355000000	365000000	0.0
2A	356000000	366000000	0.0
2A	357000000	367000000	0.0
2A	358000000	368000000	0.0
2A	359000000	369000000	0.0
2A	360000000	370000000	0.0
2A	361000000	371000000	0.0
2A	362000000	372000000	0.0
2A	363000000	373000000	0.0
2A	364000000	374000000	0.0
2A	365000000	375000000	0.0
2A	366000000	376000000	0.0
2A	367000000	377000000	0.0
2A	368000000	378000000	0.0
2A	369000000	379000000	0.0
2A	370000000	380000000	0.0
2A	371000000	381000000	0.0
2A	372000000	382000000	0.0
2A	373000000	383000000	0.0
2A	374000000	384000000	0.0
2A	375000000	385000000	0.0
2A	376000000	386000000	0.0
2A	377000000	387000000	0.0
2A	378000000	388000000	0.0
2A	379000000	389000000	0.0
2A	380000000	390000000	0.0
2A	381000000	391000000	0.0
2A	382000000	392000000	0.0
2A	383000000	393000000	0.0
2A	384000000	394000000	0.0
2A	385000000	395000000	0.0
2A	386000000	396000000	0.0
2A	387000000	397000000	0.0
2A	388000000	398000000	0.0
2A	389000000	399000000	0.0
2A	390000000	400000000	0.0
2A	391000000	401000000	0.0
2A	392000000	402000000	0.0
2A	393000000	403000000	0.0
2A	394000000	404000000	0.0
2A	395000000	405000000	NaN
2A	396000000	406000000	NaN
2A	397000000	407000000	0.0
2A	398000000	408000000	0.0
2A	399000000	409000000	0.0
2A	400000000	410000000	0.0
2A	401000000	411000000	0.0
2A	402000000	412000000	0.0
2A	403000000	413000000	0.0
2A	404000000	414000000	0.0
2A	405000000	415000000	0.0
2A	406000000	416000000	0.0
2A	407000000	417000000	0.0
2A	408000000	418000000	0.0
2A	409000000	419000000	0.0
2A	410000000	420000000	0.0
2A	411000000	421000000	0.0
2A	412000000	422000000	0.0
2A	413000000	423000000	0.0
2A	414000000	424000000	0.0
2A	415000000	425000000	0.0
2A	416000000	426000000	0.0
2A	417000000	427000000	0.0
2A	418000000	428000000	0.0
2A	419000000	429000000	0.0
2A	420000000	430000000	0.0
2A	421000000	431000000	0.0
2A	422000000	432000000	0.0
2A	423000000	433000000	0.0
2A	424000000	434000000	0.0
2A	425000000	435000000	0.0
2A	426000000	436000000	0.0
2A	427000000	437000000	0.0
2A	428000000	438000000	0.0
2A	429000000	439000000	0.0
2A	430000000	440000000	0.0
2A	431000000	441000000	0.0
2A	432000000	442000000	0.0
2A	433000000	443000000	0.0
2A	434000000	444000000	0.0
2A	435000000	445000000	0.0
2A	436000000	446000000	0.0
2A	437000000	447000000	0.0
2A	438000000	448000000	0.0
2A	439000000	449000000	0.0
2A	440000000	450000000	0.0
2A	441000000	451000000	0.0
2A	442000000	452000000	0.0
2A	443000000	453000000	0.0
2A	444000000	454000000	0.0
2A	445000000	455000000	0.011666666666666672
2A	446000000	456000000	0.029130434782608704
2A	447000000	457000000	0.04958333333333335
2A	448000000	458000000	0.07560000000000003
2A	449000000	459000000	0.08760000000000001
2A	450000000	460000000	0.09423076923076924
2A	451000000	461000000	0.1036
2A	452000000	462000000	0.1244
2A	453000000	463000000	0.13521739130434784
2A	454000000	464000000	0.12958333333333333
2A	455000000	465000000	0.11791666666666667
2A	456000000	466000000	0.10608695652173913
2A	457000000	467000000	0.10105263157894737
2A	458000000	468000000	0.07176470588235295
2A	459000000	469000000	0.04842105263157896
2A	460000000	470000000	0.03142857142857144
2A	461000000	471000000	0.021666666666666667
2A	462000000	472000000	0.0
2A	463000000	473000000	0.0
2A	464000000	474000000	0.0
2A	465000000	475000000	0.0
2A	466000000	476000000	0.0
2A	467000000	477000000	0.0
2A	468000000	478000000	0.0
2A	469000000	479000000	0.0
2A	470000000	480000000	0.0
2A	471000000	481000000	0.0
2A	472000000	482000000	0.0
2A	473000000	483000000	0.0
2A	474000000	484000000	0.0
2A	475000000	485000000	0.0
2A	476000000	486000000	0.0
2A	477000000	487000000	0.0
2A	478000000	488000000	0.0
2A	479000000	489000000	0.0
2A	480000000	490000000	0.0
2A	481000000	491000000	0.0
2A	482000000	492000000	0.0
2A	483000000	493000000	0.0
2A	484000000	494000000	0.0
2A	485000000	495000000	0.0
2A	486000000	496000000	0.0
2A	487000000	497000000	0.0
2A	488000000	498000000	0.0
2A	489000000	499000000	0.0
2A	490000000	500000000	0.0
2A	491000000	501000000	0.0
2A	492000000	502000000	0.0020833333333333337
2A	493000000	503000000	0.004193548387096773
2A	494000000	504000000	0.004848484848484848
2A	495000000	505000000	0.006
2A	496000000	506000000	0.006750000000000001
2A	497000000	507000000	0.007105263157894737
2A	498000000	508000000	0.008043478260869565
2A	499000000	509000000	0.008913043478260869
2A	500000000	510000000	0.010416666666666668
2A	501000000	511000000	0.012916666666666665
2A	502000000	512000000	0.01588235294117647
2A	503000000	513000000	0.01697674418604651
2A	504000000	514000000	0.01888888888888889
2A	505000000	515000000	0.0215
2A	506000000	516000000	0.023488372093023256
2A	507000000	517000000	0.024509803921568624
2A	508000000	518000000	0.028181818181818183
2A	509000000	519000000	0.03
2A	510000000	520000000	0.028095238095238093
2A	511000000	521000000	0.02465116279069767
2A	512000000	522000000	0.02342857142857143
2A	513000000	523000000	0.020499999999999994
2A	514000000	524000000	0.018108108108108107
2A	515000000	525000000	0.018999999999999996
2A	516000000	526000000	0.017777777777777778
2A	517000000	527000000	0.016666666666666666
2A	518000000	528000000	0.01777777777777778
2A	519000000	529000000	0.019523809523809527
2A	520000000	530000000	0.020769230769230762
2A	521000000	531000000	0.024473684210526314
2A	522000000	532000000	0.023846153846153847
2A	523000000	533000000	0.023846153846153843
2A	524000000	534000000	0.021627906976744188
2A	525000000	535000000	0.017857142857142853
2A	526000000	536000000	0.015333333333333332
2A	527000000	537000000	0.012857142857142855
2A	528000000	538000000	0.008181818181818184
2A	529000000	539000000	0.0038461538461538455
2A	530000000	540000000	0.002727272727272726
2A	531000000	541000000	0.0
2A	532000000	542000000	0.0
2A	533000000	543000000	0.0
2A	534000000	544000000	0.0
2A	535000000	545000000	0.0
2A	536000000	546000000	0.0
2A	537000000	547000000	0.0
2A	538000000	548000000	0.0
2A	539000000	549000000	0.0
2A	540000000	550000000	0.0
2A	541000000	551000000	0.0
2A	542000000	552000000	0.0
2A	543000000	553000000	0.0
2A	544000000	554000000	0.0021428571428571434
2A	545000000	555000000	0.02171428571428571
2A	546000000	556000000	0.027179487179487174
2A	547000000	557000000	0.02846153846153846
2A	548000000	558000000	0.02928571428571429
2A	549000000	559000000	0.03042553191489362
2A	550000000	560000000	0.03434782608695653
2A	551000000	561000000	0.04292682926829268
2A	552000000	562000000	0.04897435897435898
2A	553000000	563000000	0.0524390243902439
2A	554000000	564000000	0.05047619047619048
2A	555000000	565000000	0.038205128205128204
2A	556000000	566000000	0.035526315789473684
2A	557000000	567000000	0.03538461538461539
2A	558000000	568000000	0.03513513513513513
2A	559000000	569000000	0.03648648648648649
2A	560000000	570000000	0.03439024390243902
2A	561000000	571000000	0.03176470588235294
2A	562000000	572000000	0.03058823529411765
2A	563000000	573000000	0.03142857142857143
2A	564000000	574000000	0.03385964912280702
2A	565000000	575000000	0.03576923076923077
2A	566000000	576000000	0.03469387755102041
2A	567000000	577000000	0.03306122448979592
2A	568000000	578000000	0.032916666666666664
2A	569000000	579000000	0.02770833333333333
2A	570000000	580000000	0.024347826086956525
2A	571000000	581000000	0.01738095238095238
2A	572000000	582000000	0.015238095238095242
2A	573000000	583000000	0.00606060606060606
2A	574000000	584000000	0.0
2A	575000000	585000000	0.0
2A	576000000	586000000	0.0
2A	577000000	587000000	0.0
2A	578000000	588000000	0.0
2A	579000000	589000000	0.0
2A	580000000	590000000	0.0
2A	581000000	591000000	0.006060606060606059
2A	582000000	592000000	0.01764705882352942
2A	583000000	593000000	0.03157894736842106
2A	584000000	594000000	0.03695652173913043
2A	585000000	595000000	0.04130434782608697
2A	586000000	596000000	0.04448979591836735
2A	587000000	597000000	0.04844444444444445
2A	588000000	598000000	0.05136363636363637
2A	589000000	599000000	0.05477272727272728
2A	590000000	600000000	0.06073170731707317
2A	591000000	601000000	0.058292682926829265
2A	592000000	602000000	0.053181818181818184
2A	593000000	603000000	0.046363636363636364
2A	594000000	604000000	0.045789473684210526
