Chr	Start	End	Value
1D	214000000	224000000	0.015555555555555557
1D	215000000	225000000	0.016410256410256407
1D	216000000	226000000	0.01523809523809524
1D	217000000	227000000	0.016842105263157894
1D	218000000	228000000	0.015263157894736841
1D	219000000	229000000	0.01388888888888889
1D	220000000	230000000	0.012571428571428572
1D	221000000	231000000	0.012333333333333333
1D	222000000	232000000	0.015384615384615385
1D	223000000	233000000	0.01956521739130435
1D	224000000	234000000	0.04814814814814814
1D	225000000	235000000	0.05919999999999998
1D	226000000	236000000	0.07666666666666667
1D	227000000	237000000	0.09464285714285713
1D	228000000	238000000	0.08833333333333333
1D	229000000	239000000	0.07361111111111113
1D	230000000	240000000	0.07162162162162164
1D	231000000	241000000	0.06500000000000002
1D	232000000	242000000	0.06174999999999999
1D	233000000	243000000	0.06000000000000001
1D	234000000	244000000	0.044687500000000005
1D	235000000	245000000	0.038999999999999986
1D	236000000	246000000	0.033548387096774185
1D	237000000	247000000	0.0
1D	238000000	248000000	0.0
1D	239000000	249000000	0.0
1D	240000000	250000000	0.0
1D	241000000	251000000	0.0
1D	242000000	252000000	0.0
1D	243000000	253000000	0.0
1D	244000000	254000000	0.0
1D	245000000	255000000	0.0
1D	246000000	256000000	0.0
1D	247000000	257000000	0.0
1D	248000000	258000000	0.0
1D	249000000	259000000	0.0
1D	250000000	260000000	0.0
1D	251000000	261000000	0.0
1D	252000000	262000000	0.0
1D	253000000	263000000	0.0
1D	254000000	264000000	0.0
1D	255000000	265000000	0.0
1D	256000000	266000000	0.0
1D	257000000	267000000	0.0
1D	258000000	268000000	0.0
1D	259000000	269000000	0.0
1D	260000000	270000000	0.0
1D	261000000	271000000	0.0
1D	262000000	272000000	0.0
1D	263000000	273000000	0.0
1D	264000000	274000000	0.0
1D	265000000	275000000	0.0
1D	266000000	276000000	0.0
1D	267000000	277000000	0.0
1D	268000000	278000000	0.0
1D	269000000	279000000	0.0
1D	270000000	280000000	0.0
1D	271000000	281000000	0.0
1D	272000000	282000000	0.0
1D	273000000	283000000	0.0
1D	274000000	284000000	0.0030769230769230782
1D	275000000	285000000	0.008181818181818184
1D	276000000	286000000	0.011162790697674417
1D	277000000	287000000	0.012272727272727275
1D	278000000	288000000	0.01325581395348837
1D	279000000	289000000	0.015116279069767442
1D	280000000	290000000	0.017906976744186044
1D	281000000	291000000	0.01790697674418604
1D	282000000	292000000	0.017499999999999998
1D	283000000	293000000	0.020263157894736844
1D	284000000	294000000	0.02657894736842105
1D	285000000	295000000	0.04972222222222222
1D	286000000	296000000	0.08232558139534885
1D	287000000	297000000	0.09729166666666669
1D	288000000	298000000	0.1090909090909091
1D	289000000	299000000	0.14622950819672131
1D	290000000	300000000	0.1672413793103449
1D	291000000	301000000	0.19206349206349202
1D	292000000	302000000	0.20923076923076928
1D	293000000	303000000	0.2285714285714286
1D	294000000	304000000	0.22666666666666666
1D	295000000	305000000	0.22492307692307692
1D	296000000	306000000	0.21982758620689652
1D	297000000	307000000	0.21018181818181816
1D	298000000	308000000	0.18545454545454537
1D	299000000	309000000	0.13846153846153844
1D	300000000	310000000	0.10862068965517245
1D	301000000	311000000	0.07499999999999998
1D	302000000	312000000	0.04833333333333332
1D	303000000	313000000	0.0072916666666666685
1D	304000000	314000000	0.015098039215686282
1D	305000000	315000000	0.02413793103448276
1D	306000000	316000000	0.029333333333333326
1D	307000000	317000000	0.03500000000000001
1D	308000000	318000000	0.04152542372881356
1D	309000000	319000000	0.04864406779661018
1D	310000000	320000000	0.05759259259259259
1D	311000000	321000000	0.05982758620689655
1D	312000000	322000000	0.06357142857142857
1D	313000000	323000000	0.059661016949152545
1D	314000000	324000000	0.0574074074074074
1D	315000000	325000000	0.049399999999999986
1D	316000000	326000000	0.04306122448979592
1D	317000000	327000000	0.03075471698113208
1D	318000000	328000000	0.02679245283018868
1D	319000000	329000000	0.019230769230769232
1D	320000000	330000000	0.014074074074074072
1D	321000000	331000000	0.007692307692307687
1D	322000000	332000000	0.0019999999999999987
1D	323000000	333000000	0.0
1D	324000000	334000000	0.0
1D	325000000	335000000	0.0
1D	326000000	336000000	0.0
1D	327000000	337000000	0.0
1D	328000000	338000000	0.0
1D	329000000	339000000	0.0
1D	330000000	340000000	0.0
1D	331000000	341000000	0.0
1D	332000000	342000000	0.0
1D	333000000	343000000	0.0
1D	334000000	344000000	0.0
1D	335000000	345000000	0.0
1D	336000000	346000000	0.0
1D	337000000	347000000	0.008888888888888887
1D	338000000	348000000	0.01894736842105264
1D	339000000	349000000	0.024285714285714296
1D	340000000	350000000	0.026571428571428565
1D	341000000	351000000	0.029090909090909098
1D	342000000	352000000	0.034999999999999996
1D	343000000	353000000	0.04122807017543859
1D	344000000	354000000	0.044444444444444446
1D	345000000	355000000	0.050980392156862744
1D	346000000	356000000	0.05555555555555555
1D	347000000	357000000	0.051111111111111114
1D	348000000	358000000	0.046481481481481485
1D	349000000	359000000	0.04723404255319149
1D	350000000	360000000	0.05219512195121951
1D	351000000	361000000	0.052954545454545456
1D	352000000	362000000	0.06739130434782609
1D	353000000	363000000	0.10714285714285714
1D	354000000	364000000	0.1385964912280702
1D	355000000	365000000	0.16610169491525423
1D	356000000	366000000	0.22295081967213104
1D	357000000	367000000	0.24703125
1D	358000000	368000000	0.27281249999999996
1D	359000000	369000000	0.2790322580645162
1D	360000000	370000000	0.30103448275862066
1D	361000000	371000000	0.3346666666666666
1D	362000000	372000000	0.3085483870967742
1D	363000000	373000000	0.29879310344827587
1D	364000000	374000000	0.28735849056603774
1D	365000000	375000000	0.2525
1D	366000000	376000000	0.1941304347826087
1D	367000000	377000000	0.14727272727272722
1D	368000000	378000000	0.09955555555555556
1D	369000000	379000000	0.09333333333333337
1D	370000000	380000000	0.07017241379310349
1D	371000000	381000000	0.02307692307692307
1D	372000000	382000000	0.022641509433962266
1D	373000000	383000000	0.011538461538461537
1D	374000000	384000000	0.0
1D	375000000	385000000	0.0
1D	376000000	386000000	0.0
1D	377000000	387000000	0.0
1D	378000000	388000000	0.0
1D	379000000	389000000	0.0
1D	380000000	390000000	0.0
1D	381000000	391000000	0.0
1D	382000000	392000000	0.0
1D	383000000	393000000	0.0
1D	384000000	394000000	0.0
1D	385000000	395000000	0.0
1D	386000000	396000000	0.0
1D	387000000	397000000	0.0
1D	388000000	398000000	0.0
1D	389000000	399000000	0.0806451612903226
1D	390000000	400000000	0.13888888888888892
1D	391000000	401000000	0.3572727272727272
1D	392000000	402000000	0.4930232558139533
1D	393000000	403000000	0.7012500000000002
1D	394000000	404000000	0.7492592592592594
1D	395000000	405000000	0.782909090909091
1D	396000000	406000000	0.757741935483871
1D	397000000	407000000	0.7575000000000001
1D	398000000	408000000	0.7890909090909091
1D	399000000	409000000	0.78171875
1D	400000000	410000000	0.7273134328358212
1D	401000000	411000000	0.5792537313432836
1D	402000000	412000000	0.5228124999999998
1D	403000000	413000000	0.4259375000000001
1D	404000000	414000000	0.3223636363636364
1D	405000000	415000000	0.30017543859649126
1D	406000000	416000000	0.2719298245614035
1D	407000000	417000000	0.27426229508196726
1D	408000000	418000000	0.24454545454545457
1D	409000000	419000000	0.2576363636363636
1D	410000000	420000000	0.29254545454545455
1D	411000000	421000000	0.3332727272727273
1D	412000000	422000000	0.3386206896551724
1D	413000000	423000000	0.35847457627118645
1D	414000000	424000000	0.3652542372881356
1D	415000000	425000000	0.3753448275862069
1D	416000000	426000000	0.388
1D	417000000	427000000	0.3849122807017544
1D	418000000	428000000	0.3758064516129032
1D	419000000	429000000	0.37233333333333335
1D	420000000	430000000	0.36660377358490565
1D	421000000	431000000	0.346078431372549
1D	422000000	432000000	0.29910714285714285
1D	423000000	433000000	0.24396825396825403
1D	424000000	434000000	0.27741935483870966
1D	425000000	435000000	0.2708620689655173
1D	426000000	436000000	0.30349999999999994
1D	427000000	437000000	0.38078124999999996
1D	428000000	438000000	0.4156666666666667
1D	429000000	439000000	0.4401587301587302
1D	430000000	440000000	0.4900000000000002
1D	431000000	441000000	0.5401333333333335
1D	432000000	442000000	0.617638888888889
1D	433000000	443000000	0.7409677419354839
1D	434000000	444000000	0.7313333333333333
1D	435000000	445000000	0.7219696969696969
1D	436000000	446000000	0.7127941176470588
1D	437000000	447000000	0.719047619047619
1D	438000000	448000000	0.7678571428571428
1D	439000000	449000000	0.7895945945945946
1D	440000000	450000000	0.8189041095890411
1D	441000000	451000000	0.8336764705882352
1D	442000000	452000000	0.8550746268656716
1D	443000000	453000000	0.8737142857142857
1D	444000000	454000000	0.9008823529411765
1D	445000000	455000000	0.9384126984126985
1D	446000000	456000000	1.011076923076923
1D	447000000	457000000	1.0385
1D	448000000	458000000	1.0379661016949153
1D	449000000	459000000	1.0786666666666667
1D	450000000	460000000	1.1030909090909091
1D	451000000	461000000	1.1205454545454545
1D	452000000	462000000	1.246
1D	453000000	463000000	1.3320689655172413
1D	454000000	464000000	1.3883870967741936
1D	455000000	465000000	1.4875362318840581
1D	456000000	466000000	1.6167142857142858
1D	457000000	467000000	1.6673239436619718
1D	458000000	468000000	1.8161249999999998
1D	459000000	469000000	1.894864864864865
1D	460000000	470000000	1.9665384615384613
1D	461000000	471000000	1.9835955056179775
1D	462000000	472000000	1.9762222222222223
1D	463000000	473000000	2.0607865168539323
1D	464000000	474000000	2.1203296703296703
1D	465000000	475000000	2.112795698924731
1D	466000000	476000000	2.5756521739130434
1D	467000000	477000000	2.3351020408163263
1D	468000000	478000000	2.1852272727272726
1D	469000000	479000000	1.9601052631578948
1D	470000000	480000000	1.6261165048543695
1D	471000000	481000000	1.41888888888889
1D	472000000	482000000	1.2843434343434337
1D	473000000	483000000	1.056930693069308
1D	474000000	484000000	0.8787628865979377
1D	475000000	485000000	0.6474226804123717
1D	476000000	486000000	0.0
1D	477000000	487000000	0.11872340425531897
1D	478000000	488000000	0.32597938144329874
1D	479000000	489000000	0.3831818181818183
1D	480000000	490000000	0.49750000000000033
1D	481000000	491000000	0.5777419354838707
1D	482000000	492000000	0.7370000000000008
1D	483000000	493000000	0.9744444444444447
1D	484000000	494000000	1.2331034482758618
1D	485000000	495000000	1.5966666666666665
1D	486000000	496000000	2.0072727272727273
2A	0	10000000	0.012040816326530616
2A	1000000	11000000	0.012826086956521732
2A	2000000	12000000	0.010727272727272724
2A	3000000	13000000	0.008939393939393943
2A	4000000	14000000	0.007662337662337669
2A	5000000	15000000	0.0213953488372093
2A	6000000	16000000	0.023589743589743573
2A	7000000	17000000	0.024533333333333338
2A	8000000	18000000	0.015243902439024381
2A	9000000	19000000	0.015625
2A	10000000	20000000	0.01602564102564104
2A	11000000	21000000	0.016891891891891896
2A	12000000	22000000	0.01953125
2A	13000000	23000000	0.10933333333333332
2A	14000000	24000000	0.16826086956521744
2A	15000000	25000000	0.25421052631578933
2A	16000000	26000000	0.37729729729729716
2A	17000000	27000000	0.40999999999999986
2A	18000000	28000000	0.6409523809523809
2A	19000000	29000000	0.7084782608695652
2A	20000000	30000000	0.716078431372549
2A	21000000	31000000	0.766551724137931
2A	22000000	32000000	0.7848387096774194
2A	23000000	33000000	0.8636363636363636
2A	24000000	34000000	0.8826470588235295
2A	25000000	35000000	0.8992753623188406
2A	26000000	36000000	0.9360273972602741
2A	27000000	37000000	0.9497333333333333
2A	28000000	38000000	0.8823188405797102
2A	29000000	39000000	0.8590769230769231
2A	30000000	40000000	0.8778333333333335
2A	31000000	41000000	0.8770588235294118
2A	32000000	42000000	0.8623404255319148
2A	33000000	43000000	0.7905882352941176
2A	34000000	44000000	0.6835135135135134
2A	35000000	45000000	0.5902631578947368
2A	36000000	46000000	0.40741935483870967
2A	37000000	47000000	0.3138709677419355
2A	38000000	48000000	0.38125
2A	39000000	49000000	0.4354166666666667
2A	40000000	50000000	0.48178571428571426
2A	41000000	51000000	0.5374285714285714
2A	42000000	52000000	0.555
2A	43000000	53000000	0.6218604651162791
2A	44000000	54000000	0.6821621621621622
2A	45000000	55000000	0.8064864864864865
2A	46000000	56000000	0.8695
2A	47000000	57000000	0.9245833333333333
2A	48000000	58000000	0.946078431372549
2A	49000000	59000000	0.9611764705882353
2A	50000000	60000000	0.99
2A	51000000	61000000	0.9941666666666666
2A	52000000	62000000	0.9586538461538462
2A	53000000	63000000	0.8554237288135593
2A	54000000	64000000	0.7946875
2A	55000000	65000000	0.7245161290322581
2A	56000000	66000000	0.6445161290322582
2A	57000000	67000000	0.5580769230769231
2A	58000000	68000000	0.4863636363636365
2A	59000000	69000000	0.44649122807017533
2A	60000000	70000000	0.39109090909090904
2A	61000000	71000000	0.3438888888888889
2A	62000000	72000000	0.28166666666666673
2A	63000000	73000000	0.2093478260869565
2A	64000000	74000000	0.20037037037037037
2A	65000000	75000000	0.2013793103448276
2A	66000000	76000000	0.20898305084745764
2A	67000000	77000000	0.21015151515151514
2A	68000000	78000000	0.20142857142857143
2A	69000000	79000000	0.19815384615384615
2A	70000000	80000000	0.2081578947368421
2A	71000000	81000000	0.21512820512820513
2A	72000000	82000000	0.22355263157894736
2A	73000000	83000000	0.22605263157894737
2A	74000000	84000000	0.22164383561643836
2A	75000000	85000000	0.21850746268656718
2A	76000000	86000000	0.21596774193548388
2A	77000000	87000000	0.2142105263157895
2A	78000000	88000000	0.21206349206349207
2A	79000000	89000000	0.20913793103448275
2A	80000000	90000000	0.19196078431372549
2A	81000000	91000000	0.1823404255319149
2A	82000000	92000000	0.17404761904761906
2A	83000000	93000000	0.17075
2A	84000000	94000000	0.18
2A	85000000	95000000	0.18382352941176472
2A	86000000	96000000	0.15615384615384614
2A	87000000	97000000	0.15138888888888888
2A	88000000	98000000	0.11965517241379311
2A	89000000	99000000	0.10366666666666668
2A	90000000	100000000	0.07
2A	91000000	101000000	0.05545454545454547
2A	92000000	102000000	0.052285714285714296
2A	93000000	103000000	0.030425531914893618
2A	94000000	104000000	0.01399999999999999
2A	95000000	105000000	0.0
2A	96000000	106000000	0.0
2A	97000000	107000000	0.0
2A	98000000	108000000	0.0
2A	99000000	109000000	0.0
2A	100000000	110000000	0.0
2A	101000000	111000000	0.0
2A	102000000	112000000	0.0
2A	103000000	113000000	0.0
2A	104000000	114000000	0.0
2A	105000000	115000000	0.0
2A	106000000	116000000	0.008260869565217394
2A	107000000	117000000	0.009999999999999993
2A	108000000	118000000	0.00934426229508197
2A	109000000	119000000	0.00919354838709677
2A	110000000	120000000	0.008787878787878785
2A	111000000	121000000	0.009850746268656712
2A	112000000	122000000	0.011311475409836064
2A	113000000	123000000	0.012758620689655175
2A	114000000	124000000	0.013389830508474573
2A	115000000	125000000	0.015370370370370373
2A	116000000	126000000	0.00490566037735849
2A	117000000	127000000	0.004406779661016949
2A	118000000	128000000	0.0062962962962962955
2A	119000000	129000000	0.008846153846153847
2A	120000000	130000000	0.012391304347826086
2A	121000000	131000000	0.0148780487804878
2A	122000000	132000000	0.0204
2A	123000000	133000000	0.021956521739130437
2A	124000000	134000000	0.024888888888888884
2A	125000000	135000000	0.02857142857142857
2A	126000000	136000000	0.032499999999999994
2A	127000000	137000000	0.05044444444444444
2A	128000000	138000000	0.055348837209302316
2A	129000000	139000000	0.08312499999999998
2A	130000000	140000000	0.08440000000000002
2A	131000000	141000000	0.08653061224489796
2A	132000000	142000000	0.09560975609756099
2A	133000000	143000000	0.08955555555555555
2A	134000000	144000000	0.08673913043478261
2A	135000000	145000000	0.09097560975609754
2A	136000000	146000000	0.08738095238095238
2A	137000000	147000000	0.076
2A	138000000	148000000	0.06399999999999999
2A	139000000	149000000	0.030263157894736843
2A	140000000	150000000	0.02424242424242424
2A	141000000	151000000	0.01885714285714286
2A	142000000	152000000	0.016875
2A	143000000	153000000	0.01054054054054054
2A	144000000	154000000	0.007714285714285713
2A	145000000	155000000	0.005675675675675678
2A	146000000	156000000	0.019777777777777776
2A	147000000	157000000	0.0393617021276596
2A	148000000	158000000	0.0680851063829787
2A	149000000	159000000	0.07375000000000001
2A	150000000	160000000	0.0767307692307692
2A	151000000	161000000	0.0767307692307692
2A	152000000	162000000	0.07254545454545457
2A	153000000	163000000	0.083125
2A	154000000	164000000	0.0867391304347826
2A	155000000	165000000	0.08866666666666664
2A	156000000	166000000	0.09171428571428573
2A	157000000	167000000	0.062
2A	158000000	168000000	0.025483870967741924
2A	159000000	169000000	0.012857142857142864
2A	160000000	170000000	0.0
2A	161000000	171000000	0.0
2A	162000000	172000000	0.0
2A	163000000	173000000	0.0
2A	164000000	174000000	0.0
2A	165000000	175000000	0.0
2A	166000000	176000000	0.0
2A	167000000	177000000	0.0
2A	168000000	178000000	0.0
2A	169000000	179000000	0.027586206896551706
2A	170000000	180000000	0.025806451612903233
2A	171000000	181000000	0.027586206896551724
2A	172000000	182000000	0.023529411764705875
2A	173000000	183000000	0.02424242424242425
2A	174000000	184000000	0.02424242424242425
2A	175000000	185000000	0.02666666666666667
2A	176000000	186000000	0.029629629629629638
2A	177000000	187000000	0.03076923076923077
2A	178000000	188000000	0.028571428571428567
2A	179000000	189000000	0.0
2A	180000000	190000000	0.0
2A	181000000	191000000	0.0
2A	182000000	192000000	0.0
2A	183000000	193000000	0.0
2A	184000000	194000000	0.0
2A	185000000	195000000	0.0
2A	186000000	196000000	0.0
2A	187000000	197000000	0.0
2A	188000000	198000000	0.0
2A	189000000	199000000	0.0
2A	190000000	200000000	0.0
2A	191000000	201000000	0.0
2A	192000000	202000000	0.0
2A	193000000	203000000	0.0
2A	194000000	204000000	0.0
2A	195000000	205000000	0.0
2A	196000000	206000000	0.0
2A	197000000	207000000	0.0
2A	198000000	208000000	0.0
2A	199000000	209000000	0.0
2A	200000000	210000000	0.0
2A	201000000	211000000	0.0
2A	202000000	212000000	0.0
2A	203000000	213000000	0.0
2A	204000000	214000000	0.0
2A	205000000	215000000	0.0
2A	206000000	216000000	0.0
2A	207000000	217000000	0.0
2A	208000000	218000000	0.0
2A	209000000	219000000	0.0
2A	210000000	220000000	0.0
2A	211000000	221000000	0.0
2A	212000000	222000000	0.0
2A	213000000	223000000	0.0
2A	214000000	224000000	0.0
2A	215000000	225000000	0.0
2A	216000000	226000000	0.0
2A	217000000	227000000	0.0
2A	218000000	228000000	0.0
2A	219000000	229000000	0.0
2A	220000000	230000000	0.0
2A	221000000	231000000	0.0
2A	222000000	232000000	0.0
2A	223000000	233000000	0.0
2A	224000000	234000000	0.0
2A	225000000	235000000	0.0
2A	226000000	236000000	0.0
2A	227000000	237000000	0.0
2A	228000000	238000000	0.0
2A	229000000	239000000	0.0
2A	230000000	240000000	0.0
2A	231000000	241000000	0.0
2A	232000000	242000000	0.0
2A	233000000	243000000	0.0
2A	234000000	244000000	0.0
2A	235000000	245000000	0.0
2A	236000000	246000000	0.0
2A	237000000	247000000	0.0
2A	238000000	248000000	0.0
2A	239000000	249000000	0.0
2A	240000000	250000000	0.0
2A	241000000	251000000	0.0
2A	242000000	252000000	0.0
2A	243000000	253000000	0.0
2A	244000000	254000000	0.0
2A	245000000	255000000	0.0
2A	246000000	256000000	0.0
2A	247000000	257000000	0.0
2A	248000000	258000000	0.0
2A	249000000	259000000	0.0
2A	250000000	260000000	0.0
2A	251000000	261000000	0.0
2A	252000000	262000000	0.0
2A	253000000	263000000	0.0
2A	254000000	264000000	0.0
2A	255000000	265000000	0.0
2A	256000000	266000000	0.0
2A	257000000	267000000	0.0
2A	258000000	268000000	0.0
2A	259000000	269000000	0.0
2A	260000000	270000000	0.0
2A	261000000	271000000	0.0
2A	262000000	272000000	0.0
2A	263000000	273000000	0.09124999999999998
2A	264000000	274000000	0.08111111111111109
2A	265000000	275000000	0.0811111111111111
2A	266000000	276000000	0.073
2A	267000000	277000000	0.06636363636363636
2A	268000000	278000000	0.06636363636363636
2A	269000000	279000000	0.06636363636363636
2A	270000000	280000000	0.073
2A	271000000	281000000	0.08111111111111109
2A	272000000	282000000	0.08111111111111109
2A	273000000	283000000	0.0
2A	274000000	284000000	0.0
2A	275000000	285000000	0.0
2A	276000000	286000000	0.0
2A	277000000	287000000	0.0
2A	278000000	288000000	0.0
2A	279000000	289000000	0.0
2A	280000000	290000000	0.0
2A	281000000	291000000	0.0
2A	282000000	292000000	0.0
2A	283000000	293000000	0.0
2A	284000000	294000000	0.0
2A	285000000	295000000	0.0
2A	286000000	296000000	0.0
2A	287000000	297000000	0.0
2A	288000000	298000000	0.0
2A	289000000	299000000	0.0
2A	290000000	300000000	0.0
2A	291000000	301000000	0.0
2A	292000000	302000000	0.0
2A	293000000	303000000	0.0
2A	294000000	304000000	0.0
2A	295000000	305000000	0.0
2A	296000000	306000000	0.0
2A	297000000	307000000	0.0
2A	298000000	308000000	0.0
2A	299000000	309000000	0.0
2A	300000000	310000000	0.0
2A	301000000	311000000	0.0
2A	302000000	312000000	0.0
2A	303000000	313000000	0.0
2A	304000000	314000000	0.0
2A	305000000	315000000	0.0
2A	306000000	316000000	0.0
2A	307000000	317000000	0.0
2A	308000000	318000000	0.0
2A	309000000	319000000	0.0
2A	310000000	320000000	0.0
2A	311000000	321000000	0.0
2A	312000000	322000000	0.0
2A	313000000	323000000	0.0
2A	314000000	324000000	0.0
2A	315000000	325000000	0.0
2A	316000000	326000000	0.0
2A	317000000	327000000	0.0
2A	318000000	328000000	0.0
2A	319000000	329000000	0.0
2A	320000000	330000000	0.0
2A	321000000	331000000	0.0
2A	322000000	332000000	0.0
2A	323000000	333000000	0.0
2A	324000000	334000000	0.0
2A	325000000	335000000	0.0
2A	326000000	336000000	0.0
2A	327000000	337000000	0.0
2A	328000000	338000000	0.0
2A	329000000	339000000	0.0
2A	330000000	340000000	0.0
2A	331000000	341000000	0.0
2A	332000000	342000000	0.0
2A	333000000	343000000	0.0
2A	334000000	344000000	0.010769230769230767
2A	335000000	345000000	0.03785714285714287
2A	336000000	346000000	0.06843749999999998
2A	337000000	347000000	0.07935483870967744
2A	338000000	348000000	0.09193548387096775
2A	339000000	349000000	0.093125
2A	340000000	350000000	0.08514285714285715
2A	341000000	351000000	0.08054054054054055
2A	342000000	352000000	0.0726829268292683
2A	343000000	353000000	0.06772727272727275
2A	344000000	354000000	0.060000000000000005
2A	345000000	355000000	0.04266666666666668
2A	346000000	356000000	0.0188095238095238
2A	347000000	357000000	0.012380952380952381
2A	348000000	358000000	0.0031707317073170717
2A	349000000	359000000	0.0
2A	350000000	360000000	0.0
2A	351000000	361000000	0.0
2A	352000000	362000000	0.0
2A	353000000	363000000	0.0
2A	354000000	364000000	0.0
2A	355000000	365000000	0.0
2A	356000000	366000000	0.0
2A	357000000	367000000	0.0
2A	358000000	368000000	0.0
2A	359000000	369000000	0.0
2A	360000000	370000000	0.0
2A	361000000	371000000	9.374999999999995E-4
2A	362000000	372000000	0.0030555555555555557
2A	363000000	373000000	0.004444444444444444
2A	364000000	374000000	0.005625
2A	365000000	375000000	0.006122448979591835
2A	366000000	376000000	0.006964285714285714
2A	367000000	377000000	0.010000000000000004
2A	368000000	378000000	0.013437499999999998
2A	369000000	379000000	0.015538461538461537
2A	370000000	380000000	0.017187499999999998
2A	371000000	381000000	0.018823529411764704
2A	372000000	382000000	0.027419354838709675
2A	373000000	383000000	0.03033898305084747
2A	374000000	384000000	0.03245614035087719
2A	375000000	385000000	0.0324561403508772
2A	376000000	386000000	0.03320754716981132
2A	377000000	387000000	0.0312
2A	378000000	388000000	0.03
2A	379000000	389000000	0.03
2A	380000000	390000000	0.03
2A	381000000	391000000	0.030000000000000002
2A	382000000	392000000	0.021199999999999997
2A	383000000	393000000	0.02102040816326531
2A	384000000	394000000	0.019999999999999997
2A	385000000	395000000	0.018510638297872337
2A	386000000	396000000	0.018125
2A	387000000	397000000	0.018125000000000002
2A	388000000	398000000	0.01813953488372093
2A	389000000	399000000	0.014347826086956523
2A	390000000	400000000	0.01333333333333333
2A	391000000	401000000	0.009285714285714288
2A	392000000	402000000	0.0038461538461538455
2A	393000000	403000000	0.0
2A	394000000	404000000	0.0
2A	395000000	405000000	0.0
2A	396000000	406000000	0.0
2A	397000000	407000000	0.0
2A	398000000	408000000	0.0
2A	399000000	409000000	0.0
2A	400000000	410000000	0.0
2A	401000000	411000000	0.0
2A	402000000	412000000	0.0
2A	403000000	413000000	0.0
2A	404000000	414000000	0.0
2A	405000000	415000000	0.0
2A	406000000	416000000	0.0
2A	407000000	417000000	0.006249999999999999
2A	408000000	418000000	0.01463414634146341
2A	409000000	419000000	0.016341463414634144
2A	410000000	420000000	0.020196078431372548
2A	411000000	421000000	0.022857142857142857
2A	412000000	422000000	0.024482758620689656
2A	413000000	423000000	0.028999999999999995
2A	414000000	424000000	0.032758620689655175
2A	415000000	425000000	0.0325
2A	416000000	426000000	0.0325
2A	417000000	427000000	0.0328125
2A	418000000	428000000	0.03327586206896552
2A	419000000	429000000	0.034166666666666665
2A	420000000	430000000	0.03574074074074074
2A	421000000	431000000	0.03905660377358491
2A	422000000	432000000	0.04145454545454545
2A	423000000	433000000	0.04392156862745098
2A	424000000	434000000	0.047021276595744683
2A	425000000	435000000	0.04695652173913044
2A	426000000	436000000	0.0441304347826087
2A	427000000	437000000	0.04022222222222223
2A	428000000	438000000	0.03511111111111111
2A	429000000	439000000	0.033095238095238094
2A	430000000	440000000	0.028750000000000005
2A	431000000	441000000	0.018999999999999996
2A	432000000	442000000	0.010789473684210533
2A	433000000	443000000	0.0035135135135135115
2A	434000000	444000000	0.0
2A	435000000	445000000	0.0
2A	436000000	446000000	0.004285714285714287
2A	437000000	447000000	0.013750000000000007
2A	438000000	448000000	0.025609756097560967
2A	439000000	449000000	0.032173913043478254
2A	440000000	450000000	0.037843137254901967
2A	441000000	451000000	0.043673469387755105
2A	442000000	452000000	0.0464
2A	443000000	453000000	0.04936170212765958
2A	444000000	454000000	0.051555555555555556
2A	445000000	455000000	0.05191489361702128
2A	446000000	456000000	0.05413043478260869
2A	447000000	457000000	0.056486486486486485
2A	448000000	458000000	0.04972972972972973
2A	449000000	459000000	0.04611111111111112
2A	450000000	460000000	0.045625
2A	451000000	461000000	0.04818181818181819
2A	452000000	462000000	0.05228571428571429
2A	453000000	463000000	0.04829268292682927
2A	454000000	464000000	0.047142857142857146
2A	455000000	465000000	0.047692307692307694
2A	456000000	466000000	0.04882352941176471
2A	457000000	467000000	0.044864864864864865
2A	458000000	468000000	0.04147058823529411
2A	459000000	469000000	0.03222222222222222
2A	460000000	470000000	0.025277777777777777
2A	461000000	471000000	0.014615384615384608
2A	462000000	472000000	0.004166666666666666
2A	463000000	473000000	0.0
2A	464000000	474000000	0.0
2A	465000000	475000000	0.0
2A	466000000	476000000	0.0
2A	467000000	477000000	0.0
2A	468000000	478000000	0.0
2A	469000000	479000000	0.0
2A	470000000	480000000	0.0
2A	471000000	481000000	0.0
2A	472000000	482000000	0.0
2A	473000000	483000000	7.352941176470592E-4
2A	474000000	484000000	0.0011290322580645162
2A	475000000	485000000	0.020952380952380948
2A	476000000	486000000	0.03209677419354841
2A	477000000	487000000	0.04999999999999999
2A	478000000	488000000	0.05745454545454546
2A	479000000	489000000	0.06814814814814817
2A	480000000	490000000	0.07157894736842106
2A	481000000	491000000	0.08627450980392157
2A	482000000	492000000	0.09019230769230768
2A	483000000	493000000	0.09411764705882353
2A	484000000	494000000	0.09755102040816326
2A	485000000	495000000	0.07844444444444443
2A	486000000	496000000	0.0680952380952381
2A	487000000	497000000	0.05270270270270271
2A	488000000	498000000	0.04447368421052632
2A	489000000	499000000	0.026000000000000002
2A	490000000	500000000	0.017906976744186044
2A	491000000	501000000	0.010465116279069767
2A	492000000	502000000	0.004102564102564104
2A	493000000	503000000	0.0
2A	494000000	504000000	0.0
2A	495000000	505000000	0.0
2A	496000000	506000000	0.0
2A	497000000	507000000	0.0
2A	498000000	508000000	0.0
2A	499000000	509000000	0.0
2A	500000000	510000000	0.0
2A	501000000	511000000	0.0
2A	502000000	512000000	0.0
2A	503000000	513000000	0.0
