Chr	Start	End	Value
1B	609000000	619000000	0.2802439024390244
1B	610000000	620000000	0.27357142857142863
1B	611000000	621000000	0.24583333333333335
1B	612000000	622000000	0.22972972972972974
1B	613000000	623000000	0.2076923076923077
1B	614000000	624000000	0.19437500000000002
1B	615000000	625000000	0.2358333333333333
1B	616000000	626000000	0.30652173913043473
1B	617000000	627000000	0.4757142857142857
1B	618000000	628000000	0.5111428571428571
1B	619000000	629000000	0.5578947368421052
1B	620000000	630000000	0.6059523809523809
1B	621000000	631000000	0.6155555555555555
1B	622000000	632000000	0.6288888888888888
1B	623000000	633000000	0.6819512195121952
1B	624000000	634000000	0.6556521739130434
1B	625000000	635000000	0.651860465116279
1B	626000000	636000000	0.6414634146341464
1B	627000000	637000000	0.5883870967741935
1B	628000000	638000000	0.5535294117647059
1B	629000000	639000000	0.5094285714285715
1B	630000000	640000000	0.45548387096774196
1B	631000000	641000000	0.45914285714285713
1B	632000000	642000000	0.5148571428571428
1B	633000000	643000000	0.6435714285714287
1B	634000000	644000000	0.7519512195121951
1B	635000000	645000000	0.7692682926829268
1B	636000000	646000000	0.8788888888888888
1B	637000000	647000000	0.9318867924528301
1B	638000000	648000000	0.9882
1B	639000000	649000000	1.0452083333333333
1B	640000000	650000000	1.066734693877551
1B	641000000	651000000	1.1445238095238095
1B	642000000	652000000	1.1143181818181818
1B	643000000	653000000	1.0209756097560976
1B	644000000	654000000	0.9315
1B	645000000	655000000	0.8822727272727273
1B	646000000	656000000	0.7397142857142857
1B	647000000	657000000	0.6878787878787879
1B	648000000	658000000	0.64725
1B	649000000	659000000	0.6107317073170732
1B	650000000	660000000	0.5780392156862745
1B	651000000	661000000	0.5789090909090909
1B	652000000	662000000	0.5626315789473684
1B	653000000	663000000	0.5877586206896551
1B	654000000	664000000	0.6016666666666667
1B	655000000	665000000	0.6532142857142857
1B	656000000	666000000	0.7595081967213114
1B	657000000	667000000	0.817076923076923
1B	658000000	668000000	1.222173913043478
1B	659000000	669000000	1.4852631578947368
1B	660000000	670000000	1.6494285714285715
1B	661000000	671000000	1.6832
1B	662000000	672000000	1.7726388888888889
1B	663000000	673000000	1.8946153846153846
1B	664000000	674000000	1.8464285714285715
1B	665000000	675000000	1.8378082191780825
1B	666000000	676000000	1.832173913043478
1B	667000000	677000000	1.7452777777777777
1B	668000000	678000000	1.4993333333333334
1B	669000000	679000000	1.164814814814815
1B	670000000	680000000	1.0621428571428573
1B	671000000	681000000	0.9820833333333333
1B	672000000	682000000	0.9402222222222222
1B	673000000	683000000	0.9402222222222222
1B	674000000	684000000	0.8790697674418604
1B	675000000	685000000	0.7826470588235295
1B	676000000	686000000	0.7120588235294117
1B	677000000	687000000	0.6446875
1B	678000000	688000000	0.6123076923076923
1B	679000000	689000000	0.5868571428571429
1B	680000000	690000000	0.5289285714285714
1D	0	10000000	1.0166666666666668
1D	1000000	11000000	1.1641176470588233
1D	2000000	12000000	1.581290322580645
1D	3000000	13000000	1.581290322580645
1D	4000000	14000000	1.6340000000000001
1D	5000000	15000000	2.225172413793103
1D	6000000	16000000	2.4379999999999997
1D	7000000	17000000	2.5142105263157895
1D	8000000	18000000	2.4206521739130435
1D	9000000	19000000	2.4978571428571428
1D	10000000	20000000	2.5171428571428573
1D	11000000	21000000	2.472058823529412
1D	12000000	22000000	2.4600000000000004
1D	13000000	23000000	2.4346875
1D	14000000	24000000	2.4396969696969695
1D	15000000	25000000	2.0296969696969698
1D	16000000	26000000	1.7592592592592593
1D	17000000	27000000	1.478888888888889
1D	18000000	28000000	1.2114285714285715
1D	19000000	29000000	0.9840000000000001
1D	20000000	30000000	0.9504166666666666
1D	21000000	31000000	0.8565217391304348
1D	22000000	32000000	0.8204545454545454
1D	23000000	33000000	0.780952380952381
1D	24000000	34000000	0.6950000000000001
1D	25000000	35000000	0.7009090909090909
1D	26000000	36000000	0.7071428571428572
1D	27000000	37000000	0.72
1D	28000000	38000000	0.7305882352941176
1D	29000000	39000000	0.78
1D	30000000	40000000	0.7738095238095238
1D	31000000	41000000	0.7536363636363637
1D	32000000	42000000	0.7561538461538462
1D	33000000	43000000	0.7814285714285715
1D	34000000	44000000	0.8614814814814815
1D	35000000	45000000	0.8874074074074074
1D	36000000	46000000	0.8926923076923077
1D	37000000	47000000	0.9692857142857143
1D	38000000	48000000	0.9826666666666667
1D	39000000	49000000	0.9978571428571429
1D	40000000	50000000	1.1431818181818183
1D	41000000	51000000	1.068695652173913
1D	42000000	52000000	1.084
1D	43000000	53000000	0.9910000000000001
1D	44000000	54000000	0.7752380952380954
1D	45000000	55000000	0.6836363636363636
1D	46000000	56000000	0.6836363636363636
1D	47000000	57000000	0.42888888888888893
1D	48000000	58000000	0.30366666666666664
1D	49000000	59000000	0.27562499999999995
1D	50000000	60000000	0.18411764705882352
1D	51000000	61000000	0.15625
1D	52000000	62000000	0.16583333333333333
1D	53000000	63000000	0.16972972972972972
1D	54000000	64000000	0.17675675675675676
1D	55000000	65000000	0.18171428571428572
1D	56000000	66000000	0.1808108108108108
1D	57000000	67000000	0.1867741935483871
1D	58000000	68000000	0.19964285714285715
1D	59000000	69000000	0.19586206896551725
1D	60000000	70000000	0.21
1D	61000000	71000000	0.22774193548387098
1D	62000000	72000000	0.22730769230769232
1D	63000000	73000000	0.2352
1D	64000000	74000000	0.23333333333333334
1D	65000000	75000000	0.2408695652173913
1D	66000000	76000000	0.2480952380952381
1D	67000000	77000000	0.2573684210526316
1D	68000000	78000000	0.2775
1D	69000000	79000000	0.32
1D	70000000	80000000	0.32
1D	71000000	81000000	0.32
1D	72000000	82000000	0.32
1D	73000000	83000000	0.32
1D	74000000	84000000	0.32
1D	75000000	85000000	0.32
1D	76000000	86000000	0.32
1D	77000000	87000000	0.32
1D	78000000	88000000	0.32
1D	79000000	89000000	0.32
1D	80000000	90000000	0.32
1D	81000000	91000000	0.24
1D	82000000	92000000	0.2276923076923077
1D	83000000	93000000	0.19733333333333333
1D	84000000	94000000	0.165
1D	85000000	95000000	0.1008695652173913
1D	86000000	96000000	0.07
1D	87000000	97000000	0.06
1D	88000000	98000000	0.05037037037037037
1D	89000000	99000000	0.03714285714285713
1D	90000000	100000000	0.03250000000000001
1D	91000000	101000000	0.002758620689655174
1D	92000000	102000000	0.0
1D	93000000	103000000	0.0
1D	94000000	104000000	0.0
1D	95000000	105000000	0.0
1D	96000000	106000000	0.0
1D	97000000	107000000	0.0
1D	98000000	108000000	0.0
1D	99000000	109000000	0.0
1D	100000000	110000000	0.0
1D	101000000	111000000	0.0
1D	102000000	112000000	0.0
1D	103000000	113000000	0.0
1D	104000000	114000000	0.0
1D	105000000	115000000	0.0
1D	106000000	116000000	0.0
1D	107000000	117000000	0.0
1D	108000000	118000000	0.0
1D	109000000	119000000	0.0
1D	110000000	120000000	0.0
1D	111000000	121000000	0.0
1D	112000000	122000000	0.0
1D	113000000	123000000	0.0
1D	114000000	124000000	0.0
1D	115000000	125000000	0.0
1D	116000000	126000000	0.0
1D	117000000	127000000	0.0
1D	118000000	128000000	0.0
1D	119000000	129000000	0.0
1D	120000000	130000000	0.0
1D	121000000	131000000	0.0
1D	122000000	132000000	0.0
1D	123000000	133000000	0.05785714285714287
1D	124000000	134000000	0.118125
1D	125000000	135000000	0.14210526315789473
1D	126000000	136000000	0.13142857142857142
1D	127000000	137000000	0.1456
1D	128000000	138000000	0.1416666666666667
1D	129000000	139000000	0.1384375
1D	130000000	140000000	0.15161290322580645
1D	131000000	141000000	0.1774074074074074
1D	132000000	142000000	0.16866666666666666
1D	133000000	143000000	0.14161290322580647
1D	134000000	144000000	0.11821428571428572
1D	135000000	145000000	0.09615384615384616
1D	136000000	146000000	0.09037037037037038
1D	137000000	147000000	0.06782608695652174
1D	138000000	148000000	0.05277777777777778
1D	139000000	149000000	0.03666666666666666
1D	140000000	150000000	0.026315789473684213
1D	141000000	151000000	0.01708333333333333
1D	142000000	152000000	0.004999999999999998
1D	143000000	153000000	0.0
1D	144000000	154000000	0.0
1D	145000000	155000000	0.0
1D	146000000	156000000	0.0
1D	147000000	157000000	0.0
1D	148000000	158000000	0.0
1D	149000000	159000000	0.0
1D	150000000	160000000	0.0
1D	151000000	161000000	0.0
1D	152000000	162000000	0.0
1D	153000000	163000000	0.005277777777777778
1D	154000000	164000000	0.005135135135135134
1D	155000000	165000000	0.005588235294117649
1D	156000000	166000000	0.005428571428571431
1D	157000000	167000000	0.006785714285714287
1D	158000000	168000000	0.006785714285714287
1D	159000000	169000000	0.006551724137931033
1D	160000000	170000000	0.006785714285714287
1D	161000000	171000000	0.006785714285714287
1D	162000000	172000000	0.006333333333333337
1D	163000000	173000000	0.0
1D	164000000	174000000	0.0021874999999999993
1D	165000000	175000000	0.00771428571428571
1D	166000000	176000000	0.01485714285714286
1D	167000000	177000000	0.017714285714285714
1D	168000000	178000000	0.0203030303030303
1D	169000000	179000000	0.0209375
1D	170000000	180000000	0.0209375
1D	171000000	181000000	0.0209375
1D	172000000	182000000	0.02310344827586207
1D	173000000	183000000	0.02576923076923077
1D	174000000	184000000	0.022222222222222227
1D	175000000	185000000	0.015384615384615382
1D	176000000	186000000	0.006521739130434781
1D	177000000	187000000	0.0020833333333333337
1D	178000000	188000000	0.0
1D	179000000	189000000	0.0
1D	180000000	190000000	0.0
1D	181000000	191000000	0.0
1D	182000000	192000000	0.0
1D	183000000	193000000	0.0
1D	184000000	194000000	0.0
1D	185000000	195000000	0.0
1D	186000000	196000000	0.0
1D	187000000	197000000	0.0
1D	188000000	198000000	0.0
1D	189000000	199000000	0.0
1D	190000000	200000000	0.0
1D	191000000	201000000	0.0
1D	192000000	202000000	0.0
1D	193000000	203000000	0.0
1D	194000000	204000000	0.0
1D	195000000	205000000	0.0
1D	196000000	206000000	0.0
1D	197000000	207000000	0.0
1D	198000000	208000000	0.0
1D	199000000	209000000	0.0
1D	200000000	210000000	0.0
1D	201000000	211000000	0.0
1D	202000000	212000000	0.0
1D	203000000	213000000	0.0
1D	204000000	214000000	0.0
1D	205000000	215000000	0.0
1D	206000000	216000000	0.0
1D	207000000	217000000	0.0
1D	208000000	218000000	0.0
1D	209000000	219000000	0.0
1D	210000000	220000000	0.0
1D	211000000	221000000	0.0
1D	212000000	222000000	0.0
1D	213000000	223000000	0.0
1D	214000000	224000000	0.0
1D	215000000	225000000	0.0
1D	216000000	226000000	0.0
1D	217000000	227000000	0.0
1D	218000000	228000000	0.0
1D	219000000	229000000	0.0
1D	220000000	230000000	0.0
1D	221000000	231000000	0.0
1D	222000000	232000000	0.0
1D	223000000	233000000	0.0
1D	224000000	234000000	0.0
1D	225000000	235000000	0.0
1D	226000000	236000000	0.0
1D	227000000	237000000	0.0
1D	228000000	238000000	0.0
1D	229000000	239000000	0.0
1D	230000000	240000000	0.0
1D	231000000	241000000	0.0
1D	232000000	242000000	0.0
1D	233000000	243000000	0.0
1D	234000000	244000000	0.0
1D	235000000	245000000	0.0
1D	236000000	246000000	0.0
1D	237000000	247000000	0.0
1D	238000000	248000000	0.0
1D	239000000	249000000	0.0
1D	240000000	250000000	0.0
1D	241000000	251000000	0.0
1D	242000000	252000000	0.0
1D	243000000	253000000	0.0
1D	244000000	254000000	0.0
1D	245000000	255000000	0.0
1D	246000000	256000000	0.0
1D	247000000	257000000	0.0
1D	248000000	258000000	0.01
1D	249000000	259000000	0.01
1D	250000000	260000000	0.011666666666666669
1D	251000000	261000000	0.014000000000000002
1D	252000000	262000000	0.011666666666666669
1D	253000000	263000000	0.011666666666666667
1D	254000000	264000000	0.006363636363636365
1D	255000000	265000000	0.005384615384615385
1D	256000000	266000000	0.005
1D	257000000	267000000	0.005833333333333334
1D	258000000	268000000	0.0
1D	259000000	269000000	0.0
1D	260000000	270000000	0.0
1D	261000000	271000000	0.0
1D	262000000	272000000	0.0
1D	263000000	273000000	0.0
1D	264000000	274000000	0.0
1D	265000000	275000000	0.0
1D	266000000	276000000	0.0
1D	267000000	277000000	0.0
1D	268000000	278000000	0.0
1D	269000000	279000000	0.0
1D	270000000	280000000	0.012500000000000002
1D	271000000	281000000	0.020588235294117647
1D	272000000	282000000	0.023333333333333334
1D	273000000	283000000	0.023333333333333334
1D	274000000	284000000	0.023333333333333334
1D	275000000	285000000	0.023333333333333334
1D	276000000	286000000	0.023333333333333334
1D	277000000	287000000	0.030000000000000002
1D	278000000	288000000	0.04
1D	279000000	289000000	0.053888888888888896
1D	280000000	290000000	0.05764705882352942
1D	281000000	291000000	0.05928571428571429
1D	282000000	292000000	0.05928571428571429
1D	283000000	293000000	0.06384615384615386
1D	284000000	294000000	0.06384615384615386
1D	285000000	295000000	0.06384615384615386
1D	286000000	296000000	0.06384615384615386
1D	287000000	297000000	0.07333333333333333
1D	288000000	298000000	0.07941176470588235
1D	289000000	299000000	0.08571428571428572
1D	290000000	300000000	0.09266666666666666
1D	291000000	301000000	0.09333333333333334
1D	292000000	302000000	0.09
1D	293000000	303000000	0.07862068965517241
1D	294000000	304000000	0.07862068965517241
1D	295000000	305000000	0.07354838709677419
1D	296000000	306000000	0.06514285714285714
1D	297000000	307000000	0.0609090909090909
1D	298000000	308000000	0.0525
1D	299000000	309000000	0.04448275862068966
1D	300000000	310000000	0.031785714285714285
1D	301000000	311000000	0.014166666666666671
1D	302000000	312000000	0.00782608695652174
1D	303000000	313000000	0.005714285714285715
1D	304000000	314000000	0.006363636363636365
1D	305000000	315000000	0.008695652173913042
1D	306000000	316000000	0.01142857142857143
1D	307000000	317000000	0.012380952380952381
1D	308000000	318000000	0.015333333333333336
1D	309000000	319000000	0.017037037037037038
1D	310000000	320000000	0.01916666666666667
1D	311000000	321000000	0.02
1D	312000000	322000000	0.02
1D	313000000	323000000	0.02
1D	314000000	324000000	0.02
1D	315000000	325000000	0.019130434782608695
1D	316000000	326000000	0.016666666666666666
1D	317000000	327000000	0.0152
1D	318000000	328000000	0.009
1D	319000000	329000000	0.00782608695652174
1D	320000000	330000000	0.006206896551724137
1D	321000000	331000000	0.005142857142857143
1D	322000000	332000000	0.004210526315789475
1D	323000000	333000000	0.002105263157894738
1D	324000000	334000000	0.001951219512195121
1D	325000000	335000000	0.0
1D	326000000	336000000	0.0
1D	327000000	337000000	0.0
1D	328000000	338000000	0.0
1D	329000000	339000000	0.0
1D	330000000	340000000	0.0
1D	331000000	341000000	0.013448275862068964
1D	332000000	342000000	0.03137931034482759
1D	333000000	343000000	0.04612903225806451
1D	334000000	344000000	0.04931034482758619
1D	335000000	345000000	0.05296296296296296
1D	336000000	346000000	0.05296296296296296
1D	337000000	347000000	0.059583333333333335
1D	338000000	348000000	0.059583333333333335
1D	339000000	349000000	0.055
1D	340000000	350000000	0.04205882352941178
1D	341000000	351000000	0.028108108108108095
1D	342000000	352000000	0.015294117647058817
1D	343000000	353000000	0.0
1D	344000000	354000000	0.0
1D	345000000	355000000	0.0
1D	346000000	356000000	0.0
1D	347000000	357000000	0.0
1D	348000000	358000000	0.0
1D	349000000	359000000	0.0
1D	350000000	360000000	0.0
1D	351000000	361000000	0.0
1D	352000000	362000000	0.0
1D	353000000	363000000	0.0
1D	354000000	364000000	0.0
1D	355000000	365000000	0.0
1D	356000000	366000000	0.005142857142857143
1D	357000000	367000000	0.006206896551724139
1D	358000000	368000000	0.02192307692307692
1D	359000000	369000000	0.043571428571428567
1D	360000000	370000000	0.046923076923076915
1D	361000000	371000000	0.04518518518518518
1D	362000000	372000000	0.04518518518518518
1D	363000000	373000000	0.04692307692307692
1D	364000000	374000000	0.046923076923076915
1D	365000000	375000000	0.04357142857142856
1D	366000000	376000000	0.037142857142857144
1D	367000000	377000000	0.03466666666666668
1D	368000000	378000000	0.0232142857142857
1D	369000000	379000000	0.0
1D	370000000	380000000	0.0
1D	371000000	381000000	0.0
1D	372000000	382000000	0.0
1D	373000000	383000000	0.0
1D	374000000	384000000	0.0
1D	375000000	385000000	0.0
1D	376000000	386000000	0.005625
1D	377000000	387000000	0.009999999999999995
1D	378000000	388000000	0.011351351351351355
1D	379000000	389000000	0.014999999999999996
1D	380000000	390000000	0.01605263157894737
1D	381000000	391000000	0.018684210526315786
1D	382000000	392000000	0.018333333333333333
1D	383000000	393000000	0.017499999999999998
1D	384000000	394000000	0.017906976744186048
1D	385000000	395000000	0.023750000000000004
1D	386000000	396000000	0.03743589743589744
1D	387000000	397000000	0.06690476190476191
1D	388000000	398000000	0.08382978723404255
1D	389000000	399000000	0.09729166666666669
1D	390000000	400000000	0.10775510204081633
1D	391000000	401000000	0.13254901960784315
1D	392000000	402000000	0.15208333333333338
1D	393000000	403000000	0.17959183673469387
1D	394000000	404000000	0.19361702127659575
1D	395000000	405000000	0.2045833333333333
1D	396000000	406000000	0.22145833333333334
1D	397000000	407000000	0.2380952380952381
1D	398000000	408000000	0.25775
1D	399000000	409000000	0.27111111111111114
1D	400000000	410000000	0.2863157894736842
1D	401000000	411000000	0.2818181818181818
1D	402000000	412000000	0.2558823529411765
1D	403000000	413000000	0.22500000000000003
1D	404000000	414000000	0.20294117647058824
1D	405000000	415000000	0.17142857142857143
1D	406000000	416000000	0.14062499999999997
1D	407000000	417000000	0.10909090909090907
1D	408000000	418000000	0.06562499999999998
1D	409000000	419000000	0.04736842105263159
1D	410000000	420000000	0.0
1D	411000000	421000000	7.89473684210526E-4
1D	412000000	422000000	0.0038461538461538464
1D	413000000	423000000	0.005526315789473684
1D	414000000	424000000	0.01790697674418604
1D	415000000	425000000	0.02545454545454546
1D	416000000	426000000	0.026666666666666665
1D	417000000	427000000	0.03395348837209301
1D	418000000	428000000	0.03904761904761905
1D	419000000	429000000	0.04954545454545455
1D	420000000	430000000	0.05704545454545455
1D	421000000	431000000	0.060454545454545455
1D	422000000	432000000	0.06325581395348838
1D	423000000	433000000	0.06444444444444444
1D	424000000	434000000	0.06279069767441861
1D	425000000	435000000	0.058888888888888886
1D	426000000	436000000	0.057234042553191485
1D	427000000	437000000	0.05108695652173913
1D	428000000	438000000	0.04717391304347826
1D	429000000	439000000	0.0397560975609756
1D	430000000	440000000	0.030952380952380957
1D	431000000	441000000	0.027317073170731704
1D	432000000	442000000	0.021860465116279055
1D	433000000	443000000	0.015555555555555557
1D	434000000	444000000	0.008095238095238095
1D	435000000	445000000	0.03857142857142859
1D	436000000	446000000	0.03511111111111112
1D	437000000	447000000	0.03511111111111112
1D	438000000	448000000	0.036744186046511626
1D	439000000	449000000	0.03511111111111112
1D	440000000	450000000	0.03511111111111112
1D	441000000	451000000	0.03434782608695652
1D	442000000	452000000	0.03511111111111112
1D	443000000	453000000	0.036744186046511626
1D	444000000	454000000	0.03434782608695652
1D	445000000	455000000	0.0
1D	446000000	456000000	0.047435897435897406
1D	447000000	457000000	0.04625000000000003
1D	448000000	458000000	0.04021739130434784
1D	449000000	459000000	0.042045454545454566
1D	450000000	460000000	0.04512195121951219
1D	451000000	461000000	0.044047619047619065
1D	452000000	462000000	0.04743589743589741
1D	453000000	463000000	0.04999999999999999
1D	454000000	464000000	0.06333333333333337
1D	455000000	465000000	0.06333333333333337
1D	456000000	466000000	0.006486486486486486
1D	457000000	467000000	0.01
1D	458000000	468000000	0.022499999999999996
1D	459000000	469000000	0.03199999999999999
1D	460000000	470000000	0.039999999999999994
1D	461000000	471000000	0.04421052631578948
1D	462000000	472000000	0.043255813953488376
1D	463000000	473000000	0.045365853658536584
1D	464000000	474000000	0.041860465116279076
1D	465000000	475000000	0.043958333333333335
1D	466000000	476000000	0.05268292682926829
1D	467000000	477000000	0.053953488372093024
1D	468000000	478000000	0.04837209302325581
1D	469000000	479000000	0.04468085106382979
1D	470000000	480000000	0.04238095238095238
1D	471000000	481000000	0.04928571428571429
1D	472000000	482000000	0.05219512195121951
1D	473000000	483000000	0.051956521739130436
1D	474000000	484000000	0.06152173913043478
1D	475000000	485000000	0.08913043478260871
1D	476000000	486000000	0.10312499999999998
1D	477000000	487000000	0.1381632653061224
1D	478000000	488000000	0.1688679245283019
1D	479000000	489000000	0.20890909090909085
1D	480000000	490000000	0.22483870967741929
1D	481000000	491000000	0.25660377358490566
1D	482000000	492000000	0.28909090909090907
1D	483000000	493000000	0.32127272727272727
1D	484000000	494000000	0.3398181818181818
1D	485000000	495000000	0.35156862745098033
1D	486000000	496000000	0.3406
1D	487000000	497000000	0.31104166666666666
1D	488000000	498000000	0.29400000000000004
1D	489000000	499000000	0.26902439024390246
1D	490000000	500000000	0.20926829268292682
1D	491000000	501000000	0.20073170731707318
1D	492000000	502000000	0.15777777777777777
1D	493000000	503000000	0.1109090909090909
1D	494000000	504000000	0.061212121212121225
1D	495000000	505000000	0.03529411764705883
1D	496000000	506000000	0.03333333333333334
1D	497000000	507000000	0.03870967741935485
1D	498000000	508000000	0.019354838709677424
1D	499000000	509000000	0.0
1D	500000000	510000000	0.0
1D	501000000	511000000	0.0
1D	502000000	512000000	0.0
1D	503000000	513000000	0.0
1D	504000000	514000000	0.01314285714285715
1D	505000000	515000000	0.013142857142857149
1D	506000000	516000000	0.012777777777777779
1D	507000000	517000000	0.012432432432432434
1D	508000000	518000000	0.012432432432432432
1D	509000000	519000000	0.012105263157894742
1D	510000000	520000000	0.013939393939393937
1D	511000000	521000000	0.011219512195121949
1D	512000000	522000000	0.012105263157894742
1D	513000000	523000000	0.012432432432432437
1D	514000000	524000000	0.0
1D	515000000	525000000	0.0
1D	516000000	526000000	0.0
1D	517000000	527000000	0.0
1D	518000000	528000000	0.0
1D	519000000	529000000	0.0
1D	520000000	530000000	0.0
1D	521000000	531000000	0.0
1D	522000000	532000000	0.0
1D	523000000	533000000	0.0
1D	524000000	534000000	0.01851851851851853
1D	525000000	535000000	0.0806451612903226
1D	526000000	536000000	0.12771428571428572
1D	527000000	537000000	0.24333333333333343
1D	528000000	538000000	0.3464102564102565
1D	529000000	539000000	0.40475000000000005
1D	530000000	540000000	0.5619512195121951
1D	531000000	541000000	0.769736842105263
1D	532000000	542000000	0.824871794871795
1D	533000000	543000000	0.8914634146341464
1D	534000000	544000000	0.9071739130434783
1D	535000000	545000000	0.9163043478260869
1D	536000000	546000000	0.9221739130434783
1D	537000000	547000000	0.8854545454545455
1D	538000000	548000000	0.8095652173913045
1D	539000000	549000000	0.7420408163265307
1D	540000000	550000000	0.6374468085106382
1D	541000000	551000000	0.5654761904761906
1D	542000000	552000000	0.4789130434782609
1D	543000000	553000000	0.4329268292682927
1D	544000000	554000000	0.31925
1D	545000000	555000000	0.2832432432432432
1D	546000000	556000000	0.23675675675675678
1D	547000000	557000000	0.2175675675675676
1D	548000000	558000000	0.19514285714285715
1D	549000000	559000000	0.18515151515151515
1D	550000000	560000000	0.20529411764705885
1D	551000000	561000000	0.21222222222222226
1D	552000000	562000000	0.24999999999999997
1D	553000000	563000000	0.2686842105263158
1D	554000000	564000000	0.3097142857142857
1D	555000000	565000000	0.31277777777777777
1D	556000000	566000000	0.3372727272727273
1D	557000000	567000000	0.3526315789473684
1D	558000000	568000000	0.35200000000000004
1D	559000000	569000000	0.3564102564102564
1D	560000000	570000000	0.36
1D	561000000	571000000	0.36157894736842106
1D	562000000	572000000	0.3672972972972973
1D	563000000	573000000	0.3705263157894737
1D	564000000	574000000	0.3825
1D	565000000	575000000	0.3926829268292683
1D	566000000	576000000	0.3941304347826087
1D	567000000	577000000	0.39209302325581397
1D	568000000	578000000	0.38217391304347825
1D	569000000	579000000	0.38256410256410256
1D	570000000	580000000	0.3721951219512195
1D	571000000	581000000	0.3651282051282051
1D	572000000	582000000	0.34205128205128205
1D	573000000	583000000	0.3034210526315789
1D	574000000	584000000	0.2168888888888889
1D	575000000	585000000	0.19666666666666668
1D	576000000	586000000	0.23750000000000002
1D	577000000	587000000	0.222093023255814
1D	578000000	588000000	0.23268292682926825
1D	579000000	589000000	0.2768888888888889
1D	580000000	590000000	0.3358333333333332
1D	581000000	591000000	0.34130434782608693
1D	582000000	592000000	0.4225000000000001
1D	583000000	593000000	0.47382978723404234
1D	584000000	594000000	0.6444736842105262
1D	585000000	595000000	0.7336363636363636
1D	586000000	596000000	0.736
1D	587000000	597000000	0.7376470588235294
1D	588000000	598000000	0.7413636363636363
1D	589000000	599000000	0.7431818181818182
1D	590000000	600000000	0.7455
1D	591000000	601000000	0.7458139534883721
1D	592000000	602000000	0.7455555555555555
1D	593000000	603000000	0.7458823529411764
1D	594000000	604000000	0.7294117647058823
1D	595000000	605000000	0.7171052631578947
1D	596000000	606000000	0.7102702702702702
1D	597000000	607000000	0.7008333333333333
1D	598000000	608000000	0.6359259259259259
1D	599000000	609000000	0.6221428571428571
1D	600000000	610000000	0.6123076923076923
1D	601000000	611000000	0.6348275862068966
1D	602000000	612000000	0.6196666666666667
1D	603000000	613000000	0.6618181818181819
1D	604000000	614000000	0.7527027027027027
1D	605000000	615000000	0.8220454545454545
1D	606000000	616000000	0.8419565217391305
1D	607000000	617000000	0.8602222222222222
1D	608000000	618000000	0.8991111111111111
1D	609000000	619000000	0.932439024390244
1D	610000000	620000000	0.9345238095238095
1D	611000000	621000000	0.9586111111111111
1D	612000000	622000000	0.994054054054054
1D	613000000	623000000	0.9974358974358974
1D	614000000	624000000	0.984375
1D	615000000	625000000	1.0175
1D	616000000	626000000	1.048695652173913
1D	617000000	627000000	1.0782857142857143
1D	618000000	628000000	1.084
1D	619000000	629000000	1.093157894736842
1D	620000000	630000000	1.1123809523809525
1D	621000000	631000000	1.1104444444444443
1D	622000000	632000000	1.1164444444444444
1D	623000000	633000000	1.1346341463414633
1D	624000000	634000000	1.2252173913043478
1D	625000000	635000000	1.2632558139534884
1D	626000000	636000000	1.2970731707317071
1D	627000000	637000000	1.426774193548387
1D	628000000	638000000	1.4805882352941178
1D	629000000	639000000	1.5505714285714285
1D	630000000	640000000	1.6058064516129031
1D	631000000	641000000	1.7382857142857142
1D	632000000	642000000	1.8231428571428572
1D	633000000	643000000	1.897142857142857
1D	634000000	644000000	1.9253658536585365
1D	635000000	645000000	1.916341463414634
1D	636000000	646000000	1.9368518518518518
1D	637000000	647000000	1.9254716981132074
1D	638000000	648000000	1.9571999999999998
1D	639000000	649000000	1.9895833333333333
1D	640000000	650000000	1.9989795918367346
1D	641000000	651000000	1.9914285714285713
1D	642000000	652000000	1.994090909090909
1D	643000000	653000000	1.976829268292683
1D	644000000	654000000	1.9654999999999998
1D	645000000	655000000	1.966590909090909
1D	646000000	656000000	1.9774285714285715
1D	647000000	657000000	2.0515151515151517
1D	648000000	658000000	2.15675
1D	649000000	659000000	2.1863414634146343
1D	650000000	660000000	2.161764705882353
1D	651000000	661000000	2.23
1D	652000000	662000000	2.7405263157894737
1D	653000000	663000000	2.710172413793104
1D	654000000	664000000	2.767962962962963
1D	655000000	665000000	2.4916071428571427
1D	656000000	666000000	2.1054098360655735
1D	657000000	667000000	1.9366153846153842
1D	658000000	668000000	1.4963768115942029
1D	659000000	669000000	1.2327631578947367
1D	660000000	670000000	0.9845714285714291
1D	661000000	671000000	0.7536000000000009
1D	662000000	672000000	0.17444444444444432
1D	663000000	673000000	0.0
1D	664000000	674000000	0.0
1D	665000000	675000000	0.0
1D	666000000	676000000	0.0
1D	667000000	677000000	0.07750000000000005
1D	668000000	678000000	0.1240000000000001
1D	669000000	679000000	0.30999999999999994
1D	670000000	680000000	0.5646428571428569
1D	671000000	681000000	0.7024999999999997
1D	672000000	682000000	0.7960000000000002
1D	673000000	683000000	0.7960000000000002
1D	674000000	684000000	0.9795348837209301
1D	675000000	685000000	1.3005882352941174
1D	676000000	686000000	1.6711764705882353
1D	677000000	687000000	1.995
1D	678000000	688000000	1.991025641025641
1D	679000000	689000000	2.012857142857143
1D	680000000	690000000	2.0596428571428573
2A	0	10000000	0.01966666666666667
2A	1000000	11000000	0.015945945945945946
2A	2000000	12000000	0.014047619047619045
2A	3000000	13000000	0.0
2A	4000000	14000000	0.0
